DomainProblem,Plan
"Domain: rocket <GOAL> at c6 l6, at c7 l1, at c13 l2, at c9 l0, at c12 l3, at c11 l4, at c8 l5, at c10 l6, at c3 l0, at c4 l3, at c0 l5, at c1 l1, at c5 l4, at c2 l2 <INIT> at r0 l0, at r1 l0, at c3 l6, at c9 l4, at c6 l1, at c8 l5, at c0 l3, at c7 l0, at c11 l2, at c12 l6, at c10 l1, at c13 l5, at c1 l0, at c4 l3, at c5 l4, at c2 l2 <ACTION> load <PRE> cargo c, rocket r, location l, at c l, at r l, not loaded r, loaded r <EFFECT> not at c l, in c r, loaded r <ACTION> unload <PRE> cargo c, rocket r, location l, in c r, at r l, loaded r <EFFECT> not in c r, at c l, not loaded r <ACTION> fly <PRE> rocket r, location dep, location dst, at r dep, fuel r, not visited r dst, visited r dst <EFFECT> not at r dep, at r dst, not fuel r, visited r dst <ACTION> fuelup <PRE> rocket r, location dep, at r dep, not fuel r, fuel r, not loaded r, loaded r <EFFECT> fuel r ","fuelup r0 l0,load c1 r0 l0,fly r0 l0 l1,unload c1 r0 l1,fuelup r0 l1,load c6 r0 l1,fly r0 l1 l6,unload c6 r0 l6,fuelup r0 l6,load c12 r0 l6,fly r0 l6 l3,unload c12 r0 l3,fuelup r0 l3,load c0 r0 l3,fly r0 l3 l5,unload c0 r0 l5,fuelup r0 l5,load c13 r0 l5,fly r0 l5 l2,unload c13 r0 l2,fuelup r0 l2,load c11 r0 l2,fly r0 l2 l4,unload c11 r0 l4,fuelup r0 l4,load c9 r0 l4,fly r0 l4 l0,unload c9 r0 l0,fuelup r1 l0,load c7 r1 l0,fly r1 l0 l1,unload c7 r1 l1,fuelup r1 l1,load c10 r1 l1,fly r1 l1 l6,unload c10 r1 l6,fuelup r1 l6,load c3 r1 l6,fly r1 l6 l0,unload c3 r1 l0"
"Domain: rocket <GOAL> at c3 l2, at c11 l0, at c2 l5, at c7 l4, at c16 l3, at c5 l1, at c1 l2, at c13 l1, at c10 l3, at c8 l0, at c17 l4, at c15 l5, at c0 l5, at c12 l0, at c9 l4, at c4 l1, at c14 l3, at c6 l2 <INIT> at r0 l0, at r1 l0, at r2 l0, at c8 l4, at c17 l3, at c16 l0, at c13 l2, at c11 l5, at c10 l1, at c4 l1, at c9 l0, at c1 l3, at c7 l4, at c15 l2, at c6 l5, at c14 l4, at c3 l2, at c2 l3, at c12 l5, at c5 l1, at c0 l0 <ACTION> load <PRE> cargo c, rocket r, location l, at c l, at r l, not loaded r, loaded r <EFFECT> not at c l, in c r, loaded r <ACTION> unload <PRE> cargo c, rocket r, location l, in c r, at r l, loaded r <EFFECT> not in c r, at c l, not loaded r <ACTION> fly <PRE> rocket r, location dep, location dst, at r dep, fuel r, not visited r dst, visited r dst <EFFECT> not at r dep, at r dst, not fuel r, visited r dst <ACTION> fuelup <PRE> rocket r, location dep, at r dep, not fuel r, fuel r, not loaded r, loaded r <EFFECT> fuel r ","fuelup r0 l0,load c0 r0 l0,fly r0 l0 l5,unload c0 r0 l5,fuelup r0 l5,load c6 r0 l5,fly r0 l5 l2,unload c6 r0 l2,fuelup r0 l2,load c13 r0 l2,fly r0 l2 l1,unload c13 r0 l1,fuelup r0 l1,load c10 r0 l1,fly r0 l1 l3,unload c10 r0 l3,fuelup r0 l3,load c17 r0 l3,fly r0 l3 l4,unload c17 r0 l4,fuelup r0 l4,load c8 r0 l4,fly r0 l4 l0,unload c8 r0 l0,fuelup r1 l0,load c9 r1 l0,fly r1 l0 l4,unload c9 r1 l4,fuelup r1 l4,load c14 r1 l4,fly r1 l4 l3,unload c14 r1 l3,fuelup r1 l3,load c1 r1 l3,fly r1 l3 l2,unload c1 r1 l2,fuelup r1 l2,load c15 r1 l2,fly r1 l2 l5,unload c15 r1 l5,fuelup r1 l5,load c11 r1 l5,fly r1 l5 l0,unload c11 r1 l0,fuelup r2 l0,load c16 r2 l0,fly r2 l0 l3,unload c16 r2 l3,fuelup r2 l3,load c2 r2 l3,fly r2 l3 l5,unload c2 r2 l5,fuelup r2 l5,load c12 r2 l5,fly r2 l5 l0,unload c12 r2 l0"
"Domain: rocket <GOAL> at c1 l1, at c4 l2, at c3 l0, at c2 l4, at c0 l3 <INIT> at r0 l0, at c3 l3, at c4 l2, at c0 l4, at c2 l0, at c1 l1 <ACTION> load <PRE> cargo c, rocket r, location l, at c l, at r l, not loaded r, loaded r <EFFECT> not at c l, in c r, loaded r <ACTION> unload <PRE> cargo c, rocket r, location l, in c r, at r l, loaded r <EFFECT> not in c r, at c l, not loaded r <ACTION> fly <PRE> rocket r, location dep, location dst, at r dep, fuel r, not visited r dst, visited r dst <EFFECT> not at r dep, at r dst, not fuel r, visited r dst <ACTION> fuelup <PRE> rocket r, location dep, at r dep, not fuel r, fuel r, not loaded r, loaded r <EFFECT> fuel r ","fuelup r0 l0,load c2 r0 l0,fly r0 l0 l4,unload c2 r0 l4,fuelup r0 l4,load c0 r0 l4,fly r0 l4 l3,unload c0 r0 l3,fuelup r0 l3,load c3 r0 l3,fly r0 l3 l0,unload c3 r0 l0"
"Domain: rocket <GOAL> at c4 l0, at c5 l1, at c3 l1, at c0 l0, at c2 l0, at c1 l1 <INIT> at r0 l0, at r1 l0, at r2 l0, at c1 l1, at c5 l0, at c3 l1, at c0 l0, at c2 l1, at c4 l0 <ACTION> load <PRE> cargo c, rocket r, location l, at c l, at r l, not loaded r, loaded r <EFFECT> not at c l, in c r, loaded r <ACTION> unload <PRE> cargo c, rocket r, location l, in c r, at r l, loaded r <EFFECT> not in c r, at c l, not loaded r <ACTION> fly <PRE> rocket r, location dep, location dst, at r dep, fuel r, not visited r dst, visited r dst <EFFECT> not at r dep, at r dst, not fuel r, visited r dst <ACTION> fuelup <PRE> rocket r, location dep, at r dep, not fuel r, fuel r, not loaded r, loaded r <EFFECT> fuel r ","fuelup r0 l0,load c5 r0 l0,fly r0 l0 l1,unload c5 r0 l1,fuelup r0 l1,load c2 r0 l1,fly r0 l1 l0,unload c2 r0 l0"
"Domain: rocket <GOAL> at c5 l0, at c3 l1, at c1 l1, at c0 l0, at c2 l1, at c4 l0 <INIT> at r0 l0, at r1 l0, at r2 l0, at c0 l0, at c5 l1, at c2 l0, at c1 l1, at c3 l0, at c4 l1 <ACTION> load <PRE> cargo c, rocket r, location l, at c l, at r l, not loaded r, loaded r <EFFECT> not at c l, in c r, loaded r <ACTION> unload <PRE> cargo c, rocket r, location l, in c r, at r l, loaded r <EFFECT> not in c r, at c l, not loaded r <ACTION> fly <PRE> rocket r, location dep, location dst, at r dep, fuel r, not visited r dst, visited r dst <EFFECT> not at r dep, at r dst, not fuel r, visited r dst <ACTION> fuelup <PRE> rocket r, location dep, at r dep, not fuel r, fuel r, not loaded r, loaded r <EFFECT> fuel r ","fuelup r0 l0,load c2 r0 l0,fly r0 l0 l1,unload c2 r0 l1,fuelup r0 l1,load c4 r0 l1,fly r0 l1 l0,unload c4 r0 l0,fuelup r1 l0,load c3 r1 l0,fly r1 l0 l1,unload c3 r1 l1,fuelup r1 l1,load c5 r1 l1,fly r1 l1 l0,unload c5 r1 l0"
"Domain: rocket <GOAL> at c4 l1, at c10 l2, at c1 l0, at c6 l3, at c0 l0, at c7 l3, at c2 l1, at c11 l2, at c5 l3, at c9 l0, at c8 l2, at c3 l1 <INIT> at r0 l0, at r1 l0, at r2 l0, at c7 l0, at c4 l2, at c5 l3, at c2 l1, at c9 l1, at c8 l3, at c3 l2, at c0 l0, at c1 l1, at c10 l2, at c11 l3, at c6 l0 <ACTION> load <PRE> cargo c, rocket r, location l, at c l, at r l, not loaded r, loaded r <EFFECT> not at c l, in c r, loaded r <ACTION> unload <PRE> cargo c, rocket r, location l, in c r, at r l, loaded r <EFFECT> not in c r, at c l, not loaded r <ACTION> fly <PRE> rocket r, location dep, location dst, at r dep, fuel r, not visited r dst, visited r dst <EFFECT> not at r dep, at r dst, not fuel r, visited r dst <ACTION> fuelup <PRE> rocket r, location dep, at r dep, not fuel r, fuel r, not loaded r, loaded r <EFFECT> fuel r ","fuelup r0 l0,load c6 r0 l0,fly r0 l0 l3,unload c6 r0 l3,fuelup r0 l3,load c8 r0 l3,fly r0 l3 l2,unload c8 r0 l2,fuelup r0 l2,load c3 r0 l2,fly r0 l2 l1,unload c3 r0 l1,fuelup r0 l1,load c9 r0 l1,fly r0 l1 l0,unload c9 r0 l0,fuelup r1 l0,load c7 r1 l0,fly r1 l0 l3,unload c7 r1 l3,fuelup r1 l3,load c11 r1 l3,fly r1 l3 l2,unload c11 r1 l2,fuelup r1 l2,load c4 r1 l2,fly r1 l2 l1,unload c4 r1 l1,fuelup r1 l1,load c1 r1 l1,fly r1 l1 l0,unload c1 r1 l0"
"Domain: rocket <GOAL> at c6 l0, at c2 l2, at c3 l1, at c0 l3, at c8 l1, at c1 l0, at c4 l2, at c7 l3, at c9 l3, at c5 l2, at c10 l1, at c11 l0 <INIT> at r0 l0, at r1 l0, at r2 l0, at c5 l3, at c4 l0, at c3 l1, at c10 l2, at c11 l3, at c0 l0, at c1 l1, at c6 l2, at c7 l0, at c2 l3, at c8 l1, at c9 l2 <ACTION> load <PRE> cargo c, rocket r, location l, at c l, at r l, not loaded r, loaded r <EFFECT> not at c l, in c r, loaded r <ACTION> unload <PRE> cargo c, rocket r, location l, in c r, at r l, loaded r <EFFECT> not in c r, at c l, not loaded r <ACTION> fly <PRE> rocket r, location dep, location dst, at r dep, fuel r, not visited r dst, visited r dst <EFFECT> not at r dep, at r dst, not fuel r, visited r dst <ACTION> fuelup <PRE> rocket r, location dep, at r dep, not fuel r, fuel r, not loaded r, loaded r <EFFECT> fuel r ","fuelup r0 l0,load c0 r0 l0,fly r0 l0 l3,unload c0 r0 l3,fuelup r0 l3,load c2 r0 l3,fly r0 l3 l2,unload c2 r0 l2,fuelup r0 l2,load c6 r0 l2,fly r0 l2 l0,unload c6 r0 l0,fuelup r1 l0,load c4 r1 l0,fly r1 l0 l2,unload c4 r1 l2,fuelup r1 l2,load c9 r1 l2,fly r1 l2 l3,unload c9 r1 l3,fuelup r1 l3,load c11 r1 l3,fly r1 l3 l0,unload c11 r1 l0,fuelup r2 l0,load c7 r2 l0,fly r2 l0 l3,unload c7 r2 l3,fuelup r2 l3,load c5 r2 l3,fly r2 l3 l2,unload c5 r2 l2,fuelup r2 l2,load c10 r2 l2,fly r2 l2 l1,unload c10 r2 l1,fuelup r2 l1,load c1 r2 l1,fly r2 l1 l0,unload c1 r2 l0"
"Domain: rocket <GOAL> at c0 l2, at c4 l1, at c5 l0, at c7 l1, at c1 l0, at c8 l2, at c2 l0, at c6 l2, at c3 l1 <INIT> at r0 l0, at r1 l0, at r2 l0, at c0 l0, at c2 l1, at c7 l2, at c8 l1, at c1 l2, at c4 l0, at c5 l0, at c3 l1, at c6 l2 <ACTION> load <PRE> cargo c, rocket r, location l, at c l, at r l, not loaded r, loaded r <EFFECT> not at c l, in c r, loaded r <ACTION> unload <PRE> cargo c, rocket r, location l, in c r, at r l, loaded r <EFFECT> not in c r, at c l, not loaded r <ACTION> fly <PRE> rocket r, location dep, location dst, at r dep, fuel r, not visited r dst, visited r dst <EFFECT> not at r dep, at r dst, not fuel r, visited r dst <ACTION> fuelup <PRE> rocket r, location dep, at r dep, not fuel r, fuel r, not loaded r, loaded r <EFFECT> fuel r ","fuelup r0 l0,load c0 r0 l0,fly r0 l0 l2,unload c0 r0 l2,fuelup r0 l2,load c7 r0 l2,fly r0 l2 l1,unload c7 r0 l1,fuelup r0 l1,load c2 r0 l1,fly r0 l1 l0,unload c2 r0 l0,fuelup r1 l0,load c4 r1 l0,fly r1 l0 l1,unload c4 r1 l1,fuelup r1 l1,load c8 r1 l1,fly r1 l1 l2,unload c8 r1 l2,fuelup r1 l2,load c1 r1 l2,fly r1 l2 l0,unload c1 r1 l0"
"Domain: rocket <GOAL> at c2 l0, at c1 l1, at c0 l1, at c3 l0 <INIT> at r0 l0, at r1 l0, at c1 l0, at c2 l1, at c3 l0, at c0 l1 <ACTION> load <PRE> cargo c, rocket r, location l, at c l, at r l, not loaded r, loaded r <EFFECT> not at c l, in c r, loaded r <ACTION> unload <PRE> cargo c, rocket r, location l, in c r, at r l, loaded r <EFFECT> not in c r, at c l, not loaded r <ACTION> fly <PRE> rocket r, location dep, location dst, at r dep, fuel r, not visited r dst, visited r dst <EFFECT> not at r dep, at r dst, not fuel r, visited r dst <ACTION> fuelup <PRE> rocket r, location dep, at r dep, not fuel r, fuel r, not loaded r, loaded r <EFFECT> fuel r ","fuelup r0 l0,load c1 r0 l0,fly r0 l0 l1,unload c1 r0 l1,fuelup r0 l1,load c2 r0 l1,fly r0 l1 l0,unload c2 r0 l0"
"Domain: rocket <GOAL> at c3 l0, at c0 l1, at c2 l1, at c1 l0 <INIT> at r0 l0, at r1 l0, at c2 l0, at c3 l1, at c1 l0, at c0 l1 <ACTION> load <PRE> cargo c, rocket r, location l, at c l, at r l, not loaded r, loaded r <EFFECT> not at c l, in c r, loaded r <ACTION> unload <PRE> cargo c, rocket r, location l, in c r, at r l, loaded r <EFFECT> not in c r, at c l, not loaded r <ACTION> fly <PRE> rocket r, location dep, location dst, at r dep, fuel r, not visited r dst, visited r dst <EFFECT> not at r dep, at r dst, not fuel r, visited r dst <ACTION> fuelup <PRE> rocket r, location dep, at r dep, not fuel r, fuel r, not loaded r, loaded r <EFFECT> fuel r ","fuelup r0 l0,load c2 r0 l0,fly r0 l0 l1,unload c2 r0 l1,fuelup r0 l1,load c3 r0 l1,fly r0 l1 l0,unload c3 r0 l0"
"Domain: rocket <GOAL> at c8 l1, at c1 l0, at c3 l1, at c11 l0, at c10 l1, at c0 l0, at c9 l1, at c4 l0, at c6 l0, at c2 l1, at c7 l0, at c5 l1 <INIT> at r0 l0, at r1 l0, at r2 l0, at r3 l0, at r4 l0, at r5 l0, at c0 l1, at c10 l0, at c9 l0, at c11 l1, at c7 l0, at c4 l1, at c3 l0, at c8 l1, at c6 l0, at c5 l1, at c2 l1, at c1 l0 <ACTION> load <PRE> cargo c, rocket r, location l, at c l, at r l, not loaded r, loaded r <EFFECT> not at c l, in c r, loaded r <ACTION> unload <PRE> cargo c, rocket r, location l, in c r, at r l, loaded r <EFFECT> not in c r, at c l, not loaded r <ACTION> fly <PRE> rocket r, location dep, location dst, at r dep, fuel r, not visited r dst, visited r dst <EFFECT> not at r dep, at r dst, not fuel r, visited r dst <ACTION> fuelup <PRE> rocket r, location dep, at r dep, not fuel r, fuel r, not loaded r, loaded r <EFFECT> fuel r ","fuelup r0 l0,load c3 r0 l0,fly r0 l0 l1,unload c3 r0 l1,fuelup r0 l1,load c11 r0 l1,fly r0 l1 l0,unload c11 r0 l0,fuelup r1 l0,load c9 r1 l0,fly r1 l0 l1,unload c9 r1 l1,fuelup r1 l1,load c0 r1 l1,fly r1 l1 l0,unload c0 r1 l0,fuelup r2 l0,load c10 r2 l0,fly r2 l0 l1,unload c10 r2 l1,fuelup r2 l1,load c4 r2 l1,fly r2 l1 l0,unload c4 r2 l0"
"Domain: rocket <GOAL> at c2 l1, at c10 l2, at c3 l3, at c9 l0, at c14 l3, at c13 l1, at c0 l0, at c12 l2, at c6 l2, at c4 l1, at c7 l0, at c8 l3, at c1 l0, at c5 l3, at c15 l1, at c11 l2 <INIT> at r0 l0, at r1 l0, at r2 l0, at r3 l0, at c4 l1, at c0 l3, at c12 l2, at c14 l0, at c15 l1, at c10 l0, at c8 l2, at c11 l3, at c5 l3, at c7 l0, at c2 l1, at c9 l2, at c3 l0, at c13 l2, at c1 l1, at c6 l3 <ACTION> load <PRE> cargo c, rocket r, location l, at c l, at r l, not loaded r, loaded r <EFFECT> not at c l, in c r, loaded r <ACTION> unload <PRE> cargo c, rocket r, location l, in c r, at r l, loaded r <EFFECT> not in c r, at c l, not loaded r <ACTION> fly <PRE> rocket r, location dep, location dst, at r dep, fuel r, not visited r dst, visited r dst <EFFECT> not at r dep, at r dst, not fuel r, visited r dst <ACTION> fuelup <PRE> rocket r, location dep, at r dep, not fuel r, fuel r, not loaded r, loaded r <EFFECT> fuel r ","fuelup r0 l0,load c3 r0 l0,fly r0 l0 l3,unload c3 r0 l3,fuelup r0 l3,load c11 r0 l3,fly r0 l3 l2,unload c11 r0 l2,fuelup r0 l2,load c9 r0 l2,fly r0 l2 l0,unload c9 r0 l0,fuelup r1 l0,load c10 r1 l0,fly r1 l0 l2,unload c10 r1 l2,fuelup r1 l2,load c8 r1 l2,fly r1 l2 l3,unload c8 r1 l3,fuelup r1 l3,load c0 r1 l3,fly r1 l3 l0,unload c0 r1 l0,fuelup r2 l0,load c14 r2 l0,fly r2 l0 l3,unload c14 r2 l3,fuelup r2 l3,load c6 r2 l3,fly r2 l3 l2,unload c6 r2 l2,fuelup r2 l2,load c13 r2 l2,fly r2 l2 l1,unload c13 r2 l1,fuelup r2 l1,load c1 r2 l1,fly r2 l1 l0,unload c1 r2 l0"
"Domain: rocket <GOAL> at c3 l1, at c1 l0, at c0 l1, at c2 l0 <INIT> at r0 l0, at r1 l0, at c1 l1, at c3 l0, at c2 l0, at c0 l1 <ACTION> load <PRE> cargo c, rocket r, location l, at c l, at r l, not loaded r, loaded r <EFFECT> not at c l, in c r, loaded r <ACTION> unload <PRE> cargo c, rocket r, location l, in c r, at r l, loaded r <EFFECT> not in c r, at c l, not loaded r <ACTION> fly <PRE> rocket r, location dep, location dst, at r dep, fuel r, not visited r dst, visited r dst <EFFECT> not at r dep, at r dst, not fuel r, visited r dst <ACTION> fuelup <PRE> rocket r, location dep, at r dep, not fuel r, fuel r, not loaded r, loaded r <EFFECT> fuel r ","fuelup r0 l0,load c3 r0 l0,fly r0 l0 l1,unload c3 r0 l1,fuelup r0 l1,load c1 r0 l1,fly r0 l1 l0,unload c1 r0 l0"
"Domain: rocket <GOAL> at c4 l1, at c6 l6, at c2 l4, at c5 l2, at c3 l0, at c0 l3, at c1 l5 <INIT> at r0 l0, at c1 l1, at c2 l6, at c0 l3, at c6 l0, at c5 l4, at c4 l2, at c3 l5 <ACTION> load <PRE> cargo c, rocket r, location l, at c l, at r l, not loaded r, loaded r <EFFECT> not at c l, in c r, loaded r <ACTION> unload <PRE> cargo c, rocket r, location l, in c r, at r l, loaded r <EFFECT> not in c r, at c l, not loaded r <ACTION> fly <PRE> rocket r, location dep, location dst, at r dep, fuel r, not visited r dst, visited r dst <EFFECT> not at r dep, at r dst, not fuel r, visited r dst <ACTION> fuelup <PRE> rocket r, location dep, at r dep, not fuel r, fuel r, not loaded r, loaded r <EFFECT> fuel r ","fuelup r0 l0,load c6 r0 l0,fly r0 l0 l6,unload c6 r0 l6,fuelup r0 l6,load c2 r0 l6,fly r0 l6 l4,unload c2 r0 l4,fuelup r0 l4,load c5 r0 l4,fly r0 l4 l2,unload c5 r0 l2,fuelup r0 l2,load c4 r0 l2,fly r0 l2 l1,unload c4 r0 l1,fuelup r0 l1,load c1 r0 l1,fly r0 l1 l5,unload c1 r0 l5,fuelup r0 l5,load c3 r0 l5,fly r0 l5 l0,unload c3 r0 l0"
"Domain: rocket <GOAL> at c3 l1, at c2 l0, at c0 l4, at c6 l3, at c11 l2, at c10 l5, at c1 l1, at c4 l0, at c8 l4, at c5 l3, at c7 l2, at c9 l5 <INIT> at r0 l0, at r1 l0, at c5 l5, at c2 l4, at c1 l1, at c9 l0, at c11 l3, at c0 l2, at c8 l2, at c7 l0, at c10 l4, at c4 l3, at c6 l5, at c3 l1 <ACTION> load <PRE> cargo c, rocket r, location l, at c l, at r l, not loaded r, loaded r <EFFECT> not at c l, in c r, loaded r <ACTION> unload <PRE> cargo c, rocket r, location l, in c r, at r l, loaded r <EFFECT> not in c r, at c l, not loaded r <ACTION> fly <PRE> rocket r, location dep, location dst, at r dep, fuel r, not visited r dst, visited r dst <EFFECT> not at r dep, at r dst, not fuel r, visited r dst <ACTION> fuelup <PRE> rocket r, location dep, at r dep, not fuel r, fuel r, not loaded r, loaded r <EFFECT> fuel r ","fuelup r0 l0,load c7 r0 l0,fly r0 l0 l2,unload c7 r0 l2,fuelup r0 l2,load c0 r0 l2,fly r0 l2 l4,unload c0 r0 l4,fuelup r0 l4,load c10 r0 l4,fly r0 l4 l5,unload c10 r0 l5,fuelup r0 l5,load c5 r0 l5,fly r0 l5 l3,unload c5 r0 l3,fuelup r0 l3,load c4 r0 l3,fly r0 l3 l0,unload c4 r0 l0,fuelup r1 l0,load c9 r1 l0,fly r1 l0 l5,unload c9 r1 l5,fuelup r1 l5,load c6 r1 l5,fly r1 l5 l3,unload c6 r1 l3,fuelup r1 l3,load c11 r1 l3,fly r1 l3 l2,unload c11 r1 l2,fuelup r1 l2,load c8 r1 l2,fly r1 l2 l4,unload c8 r1 l4,fuelup r1 l4,load c2 r1 l4,fly r1 l4 l0,unload c2 r1 l0"
"Domain: rocket <GOAL> at c5 l5, at c0 l6, at c7 l7, at c4 l2, at c1 l0, at c3 l3, at c6 l1, at c2 l4 <INIT> at r0 l0, at c2 l0, at c0 l5, at c4 l6, at c7 l1, at c6 l2, at c5 l4, at c1 l7, at c3 l3 <ACTION> load <PRE> cargo c, rocket r, location l, at c l, at r l, not loaded r, loaded r <EFFECT> not at c l, in c r, loaded r <ACTION> unload <PRE> cargo c, rocket r, location l, in c r, at r l, loaded r <EFFECT> not in c r, at c l, not loaded r <ACTION> fly <PRE> rocket r, location dep, location dst, at r dep, fuel r, not visited r dst, visited r dst <EFFECT> not at r dep, at r dst, not fuel r, visited r dst <ACTION> fuelup <PRE> rocket r, location dep, at r dep, not fuel r, fuel r, not loaded r, loaded r <EFFECT> fuel r ","fuelup r0 l0,load c2 r0 l0,fly r0 l0 l4,unload c2 r0 l4,fuelup r0 l4,load c5 r0 l4,fly r0 l4 l5,unload c5 r0 l5,fuelup r0 l5,load c0 r0 l5,fly r0 l5 l6,unload c0 r0 l6,fuelup r0 l6,load c4 r0 l6,fly r0 l6 l2,unload c4 r0 l2,fuelup r0 l2,load c6 r0 l2,fly r0 l2 l1,unload c6 r0 l1,fuelup r0 l1,load c7 r0 l1,fly r0 l1 l7,unload c7 r0 l7,fuelup r0 l7,load c1 r0 l7,fly r0 l7 l0,unload c1 r0 l0"
"Domain: rocket <GOAL> at c3 l1, at c2 l2, at c4 l0, at c7 l0, at c8 l1, at c0 l2, at c9 l1, at c5 l2, at c11 l0, at c6 l1, at c1 l0, at c10 l2 <INIT> at r0 l0, at r1 l0, at r2 l0, at r3 l0, at c11 l0, at c8 l2, at c3 l1, at c7 l0, at c6 l1, at c10 l2, at c4 l0, at c5 l2, at c1 l1, at c0 l2, at c2 l0, at c9 l1 <ACTION> load <PRE> cargo c, rocket r, location l, at c l, at r l, not loaded r, loaded r <EFFECT> not at c l, in c r, loaded r <ACTION> unload <PRE> cargo c, rocket r, location l, in c r, at r l, loaded r <EFFECT> not in c r, at c l, not loaded r <ACTION> fly <PRE> rocket r, location dep, location dst, at r dep, fuel r, not visited r dst, visited r dst <EFFECT> not at r dep, at r dst, not fuel r, visited r dst <ACTION> fuelup <PRE> rocket r, location dep, at r dep, not fuel r, fuel r, not loaded r, loaded r <EFFECT> fuel r ","fuelup r0 l0,load c2 r0 l0,fly r0 l0 l2,unload c2 r0 l2,fuelup r0 l2,load c8 r0 l2,fly r0 l2 l1,unload c8 r0 l1,fuelup r0 l1,load c1 r0 l1,fly r0 l1 l0,unload c1 r0 l0"
"Domain: rocket <GOAL> at c1 l2, at c2 l3, at c3 l1, at c0 l0 <INIT> at r0 l0, at c3 l1, at c0 l3, at c2 l0, at c1 l2 <ACTION> load <PRE> cargo c, rocket r, location l, at c l, at r l, not loaded r, loaded r <EFFECT> not at c l, in c r, loaded r <ACTION> unload <PRE> cargo c, rocket r, location l, in c r, at r l, loaded r <EFFECT> not in c r, at c l, not loaded r <ACTION> fly <PRE> rocket r, location dep, location dst, at r dep, fuel r, not visited r dst, visited r dst <EFFECT> not at r dep, at r dst, not fuel r, visited r dst <ACTION> fuelup <PRE> rocket r, location dep, at r dep, not fuel r, fuel r, not loaded r, loaded r <EFFECT> fuel r ","fuelup r0 l0,load c2 r0 l0,fly r0 l0 l3,unload c2 r0 l3,fuelup r0 l3,load c0 r0 l3,fly r0 l3 l0,unload c0 r0 l0"
"Domain: rocket <GOAL> at c11 l0, at c10 l2, at c4 l1, at c8 l2, at c5 l1, at c3 l0, at c7 l0, at c9 l2, at c2 l1, at c1 l2, at c0 l0, at c6 l1 <INIT> at r0 l0, at r1 l0, at r2 l0, at r3 l0, at c0 l2, at c6 l0, at c3 l1, at c11 l2, at c2 l0, at c1 l1, at c7 l1, at c10 l2, at c5 l0, at c8 l1, at c4 l0, at c9 l2 <ACTION> load <PRE> cargo c, rocket r, location l, at c l, at r l, not loaded r, loaded r <EFFECT> not at c l, in c r, loaded r <ACTION> unload <PRE> cargo c, rocket r, location l, in c r, at r l, loaded r <EFFECT> not in c r, at c l, not loaded r <ACTION> fly <PRE> rocket r, location dep, location dst, at r dep, fuel r, not visited r dst, visited r dst <EFFECT> not at r dep, at r dst, not fuel r, visited r dst <ACTION> fuelup <PRE> rocket r, location dep, at r dep, not fuel r, fuel r, not loaded r, loaded r <EFFECT> fuel r ","fuelup r0 l0,load c2 r0 l0,fly r0 l0 l1,unload c2 r0 l1,fuelup r0 l1,load c7 r0 l1,fly r0 l1 l0,unload c7 r0 l0,fuelup r1 l0,load c4 r1 l0,fly r1 l0 l1,unload c4 r1 l1,fuelup r1 l1,load c8 r1 l1,fly r1 l1 l2,unload c8 r1 l2,fuelup r1 l2,load c0 r1 l2,fly r1 l2 l0,unload c0 r1 l0,fuelup r2 l0,load c5 r2 l0,fly r2 l0 l1,unload c5 r2 l1,fuelup r2 l1,load c1 r2 l1,fly r2 l1 l2,unload c1 r2 l2,fuelup r2 l2,load c11 r2 l2,fly r2 l2 l0,unload c11 r2 l0,fuelup r3 l0,load c6 r3 l0,fly r3 l0 l1,unload c6 r3 l1,fuelup r3 l1,load c3 r3 l1,fly r3 l1 l0,unload c3 r3 l0"
